text,translated_text,translated_text_en,label,lang
#vaipracuba  https://t.co/Vv5QKBfDPA,#vaipracuba https://t.co/Vv5QKBfDPA,#vaipracuba  https://t.co/Vv5QKBfDPA,misinformation,qme
"Tratamento anti-viral vindo de Cuba: certamente você, gado bolsominion, não precisa utilizar, pois financia o comunismo por lá e seria uma derrota para as ruas convicções!!! Deixe somente nós, os esquerdelícias, com esse tratamento!!! https://t.co/WeyNRxDIBE","Pengobatan anti-virus yang datang dari Kuba: tentunya Anda, sapi bolsominion, tidak perlu menggunakannya, karena Anda membiayai komunisme di sana dan itu akan menjadi kekalahan bagi hukuman jalanan!!! Tinggalkan hanya kami kidal dengan perawatan ini!!! https://t.co/WeyNRxDIBE","Anti-viral treatment coming from Cuba: surely you, bolsominion cattle, don't need to use it, because you finance communism there and it would be a defeat for the streets convictions!!! Leave only us lefties with this treatment!!! https://t.co/WeyNRxDIBE",misinformation,pt
#CANLI Coronavırus salgınında Aşı ilaç ve tedavi çalışmalarını Prof.Dr. Murat Akova değerlendiriyor https://t.co/BkECAIE7Fq,"Dalam wabah #LIVE Coronavirus, studi obat dan pengobatan vaksin dilakukan oleh Prof.Dr. Murat Akova sedang meninjau https://t.co/BkECAIE7Fq","In the #LIVE Coronavirus epidemic, Vaccine drug and treatment studies are carried out by Prof.Dr. Murat Akova is reviewing https://t.co/BkECAIE7Fq",misinformation,tr
"Não é “vacina” nem “salvou” 1.500 pessoas. É um antiviral que já tem um tempo e tá sendo testado, assim  como várias outras medicações, pois atiram pra todos os lados nessas situações. Povo faz tudo pelo clique. Sem eficácia confirmada ainda.  https://t.co/WOopbiV1DI","Ini bukan ""vaksin"" atau ""menyelamatkan"" 1.500 orang. Ini adalah antivirus yang telah ada untuk sementara waktu dan sedang diuji, serta beberapa obat lain, karena mereka menembak di mana-mana dalam situasi ini. Orang-orang melakukan segalanya dengan sekali klik. Belum ada efektivitas yang dikonfirmasi. https://t.co/WOopbiV1DI","It is not “vaccine” nor “saved” 1,500 people. It is an antiviral that has been around for a while and is being tested, as well as several other medications, as they shoot everywhere in these situations. People do everything by the click. No confirmed effectiveness yet. https://t.co/WOopbiV1DI",misinformation,pt
"O medicamento cubano é produzido desde 25 de janeiro na fábrica chinesa Chang-Heber, cubana, localizada na cidade de Changchun, província de Jilin.

Cuba anuncia que produz vacina contra o coronavírus que esta sendo usado na China e já curou 1.500 pessoas https://t.co/U4AsxAD2zs","Obat Kuba telah diproduksi sejak 25 Januari di pabrik China Chang-Heber, di Kuba, yang terletak di kota Changchun, provinsi Jilin.

Kuba mengumumkan bahwa mereka memproduksi vaksin untuk melawan virus corona yang sedang digunakan di China dan telah menyembuhkan 1.500 orang https://t.co/U4AsxAD2zs","The Cuban drug has been produced since January 25 at the Chinese factory Chang-Heber, in Cuba, located in Changchun city, Jilin province.

Cuba announces that it produces a vaccine against the coronavirus that is being used in China and has already cured 1,500 people https://t.co/U4AsxAD2zs",misinformation,pt
"Vem de Cuba a esperança para o mundo! 
https://t.co/luS1KJOViL","Harapan untuk dunia datang dari Kuba!
https://t.co/luS1KJOViL","Hope for the world comes from Cuba!
https://t.co/luS1KJOViL",misinformation,pt
#vaipracuba  https://t.co/Vv5QKBfDPA,#vaipracuba https://t.co/Vv5QKBfDPA,#vaipracuba  https://t.co/Vv5QKBfDPA,misinformation,qme
"Tratamento anti-viral vindo de Cuba: certamente você, gado bolsominion, não precisa utilizar, pois financia o comunismo por lá e seria uma derrota para as ruas convicções!!! Deixe somente nós, os esquerdelícias, com esse tratamento!!! https://t.co/WeyNRxDIBE","Pengobatan anti-virus yang datang dari Kuba: tentunya Anda, sapi bolsominion, tidak perlu menggunakannya, karena Anda membiayai komunisme di sana dan itu akan menjadi kekalahan bagi hukuman jalanan!!! Tinggalkan hanya kami kidal dengan perawatan ini!!! https://t.co/WeyNRxDIBE","Anti-viral treatment coming from Cuba: surely you, bolsominion cattle, don't need to use it, because you finance communism there and it would be a defeat for the streets convictions!!! Leave only us lefties with this treatment!!! https://t.co/WeyNRxDIBE",misinformation,pt
"Boletim de fake news - 11/08, 19h 
Novas
- França aprova aborto - https://t.co/J2iM8S34Rw
- Vacina mRNA altera DNA - https://t.co/5huGkTGWA4
- Nova regra Facebook amanhã - https://t.co/vmelIEqLi5
- Noiva traída surpreende - https://t.co/kWAcyuyZlH","Buletin berita palsu - 11/8, 7 malam
berita
- Prancis menyetujui aborsi - https://t.co/J2iM8S34Rw
- vaksin mRNA mengubah DNA - https://t.co/5huGkTGWA4
- Aturan Facebook baru besok - https://t.co/vmelIEqLi5
- Kejutan Pengantin Tertipu - https://t.co/kWAcyuyZlH","Fake news bulletin - 8/11, 7pm
news
- France approves abortion - https://t.co/J2iM8S34Rw
- mRNA vaccine alters DNA - https://t.co/5huGkTGWA4
- New Facebook rule tomorrow - https://t.co/vmelIEqLi5
- Cheated Bride Surprises - https://t.co/kWAcyuyZlH",misinformation,pt
"کورونا ویکسین کے ٹرائل میں رضاکار کی ہلاکت افواہ قرار
#ARYNewsUrdu

https://t.co/yrekUOnVHi","Kematian seorang relawan dalam uji coba vaksin Corona adalah rumor
#ARYNewsUrdu

https://t.co/yrekUOnVHi","The death of a volunteer in the Corona vaccine trial is a rumor
#ARYNewsUrdu

https://t.co/yrekUOnVHi",misinformation,ur
First volunteer in UK coronavirus vaccine trial has died https://t.co/cNuJFEGnfs,Relawan pertama dalam uji coba vaksin coronavirus Inggris telah meninggal https://t.co/cNuJFEGnfs,First volunteer in UK coronavirus vaccine trial has died https://t.co/cNuJFEGnfs,misinformation,en
First volunteer in UK coronavirus vaccine trial has died https://t.co/2vywVrOg7R,Relawan pertama dalam uji coba vaksin coronavirus Inggris telah meninggal https://t.co/2vywVrOg7R,First volunteer in UK coronavirus vaccine trial has died https://t.co/2vywVrOg7R,misinformation,en
"If you’ve seen claims today that the first UK volunteer to test a coronavirus vaccine has died, this is FAKE NEWS. 

https://t.co/yk72QklXA9","Jika Anda melihat klaim hari ini bahwa sukarelawan Inggris pertama yang menguji vaksin virus corona telah meninggal, ini adalah BERITA PALSU.

https://t.co/yk72QklXA9","If you’ve seen claims today that the first UK volunteer to test a coronavirus vaccine has died, this is FAKE NEWS. 

https://t.co/yk72QklXA9",misinformation,en
Claim: An online news website called News NT claimed that the first volunteer for a human trial of the corona virus vaccine in the United Kingdom has died. The rumour started spreading on social media platforms since then. The article claimed that Elisa … https://t.co/2CFph6seEX,Klaim: Sebuah situs berita online bernama News NT mengklaim bahwa sukarelawan pertama untuk uji coba vaksin virus corona pada manusia di Inggris telah meninggal. Desas-desus mulai menyebar di platform media sosial sejak saat itu. Artikel tersebut mengklaim bahwa Elisa … https://t.co/2CFph6seEX,Claim: An online news website called News NT claimed that the first volunteer for a human trial of the corona virus vaccine in the United Kingdom has died. The rumour started spreading on social media platforms since then. The article claimed that Elisa … https://t.co/2CFph6seEX,misinformation,en
"Foto de uma família turca acabada de chegar à Alemanha, há 50 anos.
De camisola amarela está Uğur Şahin, agora um famoso médico e imunologista alemão, director da empresa BioNTech que produziu a vacina contra o coronavírus. https://t.co/M3HRByjelj","Foto keluarga Turki baru saja tiba di Jerman 50 tahun yang lalu.
Mengenakan kaus kuning adalah Uğur ahin, sekarang seorang dokter dan ahli imunologi Jerman yang terkenal, direktur perusahaan BioNTech yang memproduksi vaksin virus corona. https://t.co/M3HRByjelj","Photo of a Turkish family just arrived in Germany 50 years ago.
Wearing a yellow jersey is Uğur Şahin, now a famous German doctor and immunologist, director of the BioNTech company that produced the coronavirus vaccine. https://t.co/M3HRByjelj",misinformation,pt
"Estados Unidos 🇺🇸
Washington Post confirma origen del paciente cero del coronavirus: era empleado del laboratorio de virología de la ciudad china de Wuhan. El Covid-19 se originó en el laboratorio del Instituto de Virología de Wuhan como parte de un programa de arma biológica. https://t.co/dVTXDGdTpd","Amerika Serikat
The Washington Post mengkonfirmasi asal nol pasien virus corona: dia adalah seorang karyawan laboratorium virologi di kota Wuhan di Cina. Covid-19 berasal dari laboratorium Institut Virologi Wuhan sebagai bagian dari program senjata biologis. https://t.co/dVTXDGdTpd","United States 🇺🇸
The Washington Post confirms the origin of coronavirus patient zero: he was an employee of the virology laboratory in the Chinese city of Wuhan. Covid-19 originated in the laboratory of the Wuhan Institute of Virology as part of a biological weapon program. https://t.co/dVTXDGdTpd",misinformation,es
ÚLTIMO MINUTO: Washington Post confirma a origem do paciente zero do coronavírus https://t.co/KwaIulwyF1 #Noticia,MENIT TERAKHIR: Washington Post mengkonfirmasi asal nol pasien coronavirus https://t.co/KwaIulwyF1 #Noticia,LAST MINUTE: Washington Post confirms the origin of coronavirus patient zero https://t.co/KwaIulwyF1 #Noticia,misinformation,pt
"Washington Post confirma origen del paciente cero del coronavirus, era empleado de un laboratorio de virología en Wuhan: El COVID-19 se originó en el laboratorio del Instituto de Virología de Wuhan y el régimen Chino destruyó hizo de todo para ocultarlo https://t.co/iX8KomCrii","The Washington Post mengkonfirmasi asal usul pasien coronavirus nol, dia adalah seorang karyawan laboratorium virologi di Wuhan: COVID-19 berasal dari laboratorium Institut Virologi Wuhan dan rezim Tiongkok menghancurkannya dan melakukan segalanya untuk menyembunyikannya https:/ /t .co/iX8KomCrii","The Washington Post confirms the origin of coronavirus patient zero, he was an employee of a virology laboratory in Wuhan: COVID-19 originated in the laboratory of the Wuhan Institute of Virology and the Chinese regime destroyed it and did everything to hide it https://t .co/iX8KomCrii",misinformation,es
Washington Post: confirma origen del paciente cero del coronavirus: era empleado del famoso laboratorio de virología de la ciudad china de Wuhan https://t.co/HyntCyHdWz,Washington Post: mengkonfirmasi asal nol pasien coronavirus: dia adalah seorang karyawan laboratorium virologi terkenal di kota Wuhan di Cina https://t.co/HyntCyHdWz,Washington Post: confirms origin of coronavirus patient zero: he was an employee of the famous virology laboratory in the Chinese city of Wuhan https://t.co/HyntCyHdWz,misinformation,es
"EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","EKSKLUSIF

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm","EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm",misinformation,en
"EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","EKSKLUSIF

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm","EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm",misinformation,en
"President of Madagascar has accused WHO of a plot to poison COVID-19 Organics, the local African ‘cure’ for #Coronavirus. He claims WHO offered $20 million bribe to poison their medicine, Tanzania Perspective reported on front-page of its 14th May edition
https://t.co/qAadLRieqm","Presiden Madagaskar menuduh WHO merencanakan untuk meracuni Organik COVID-19, 'obat' lokal Afrika untuk #Coronavirus. Dia mengklaim WHO menawarkan suap $ 20 juta untuk meracuni obat mereka, Tanzania Perspective melaporkan di halaman depan edisi 14 Mei.
https://t.co/qAadLRieqm","President of Madagascar has accused WHO of a plot to poison COVID-19 Organics, the local African ‘cure’ for #Coronavirus. He claims WHO offered $20 million bribe to poison their medicine, Tanzania Perspective reported on front-page of its 14th May edition
https://t.co/qAadLRieqm",misinformation,en
"MUST READ

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","HARUS BACA

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm","MUST READ

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm",misinformation,en
