text,translated_text,label,lang
"EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","EKSKLUSIF

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","EKSKLUSIF

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"President of Madagascar has accused WHO of a plot to poison COVID-19 Organics, the local African ‘cure’ for #Coronavirus. He claims WHO offered $20 million bribe to poison their medicine, Tanzania Perspective reported on front-page of its 14th May edition
https://t.co/qAadLRieqm","Presiden Madagaskar menuduh WHO merencanakan untuk meracuni Organik COVID-19, 'obat' lokal Afrika untuk #Coronavirus. Dia mengklaim WHO menawarkan suap $ 20 juta untuk meracuni obat mereka, Tanzania Perspective melaporkan di halaman depan edisi 14 Mei.
https://t.co/qAadLRieqm",misinformation,en
"MUST READ

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","HARUS BACA

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","EKSKLUSIF

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"In a shocking development President of Madagascar made a sensational claim that #WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients in 10 days said the President.
https://t.co/qAadLRieqm","Dalam perkembangan yang mengejutkan, Presiden Madagaskar membuat klaim sensasional bahwa #WHO menawarkan suap $20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam 10 hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"In a shocking development President of Madagascar has made a sensational claim that WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy COVID-19 Organics made from Artemisia can cure #Coronavirus patients within 10 days said the President.
https://t.co/qAadLRieqm","Dalam perkembangan yang mengejutkan, Presiden Madagaskar telah membuat klaim sensasional bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu 10 hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"The herbal remedy COVID-19 Organics made from Artemisia can cure #Coronavirus patients within 10 days said the President. He also raised the question that if it was a European country that had actually discovered this remedy, would there be so much doubt?
https://t.co/qAadLRieqm","Obat herbal COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu 10 hari, kata Presiden. Dia juga mengajukan pertanyaan bahwa jika negara Eropa yang benar-benar menemukan obat ini, apakah akan ada banyak keraguan?
https://t.co/qAadLRieqm",misinformation,en
"EXCLUSIVE

In a shocking claim the President of Madagascar has said that the WHO offered $20m bribe to poison COVID-19 cure. The herbal remedy called COVID-19 Organics made from Artemisia can cure #Coronavirus patients within ten days said the President.
https://t.co/qAadLRieqm","EKSKLUSIF

Dalam klaim yang mengejutkan, Presiden Madagaskar mengatakan bahwa WHO menawarkan suap $ 20 juta untuk meracuni obat COVID-19. Obat herbal bernama COVID-19 Organics berbahan Artemisia ini bisa menyembuhkan pasien #Coronavirus dalam waktu sepuluh hari, kata Presiden.
https://t.co/qAadLRieqm",misinformation,en
"El presidente de Madagascar, Andry Rajoelina, afirma que la OMS ofreció un soborno de 20 millones de dólares para agregar toxinas en la ""cura"" local africana hecha de artemisia. Tercer país africano que expulsa a miembros de la OMS tras Tanzania y Burundi. https://t.co/4daXKcTUA8","Presiden Madagaskar Andry Rajoelina mengklaim bahwa WHO menawarkan suap $ 20 juta untuk menambahkan racun ke ""obat"" lokal Afrika yang terbuat dari mugwort. Negara Afrika ketiga yang mengusir anggota WHO setelah Tanzania dan Burundi. https://t.co/4daXKcTUA8",misinformation,es
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"We have facts, resources, and links for learning about COVID-19, compiled by #UMN librarians in the health sciences. Remember: You can prevent infection by handwashing and avoiding close contact with people who are sick. #AMatterOfFacts @PublicHealthUMN https://t.co/5xvaqxLPGC","Kami memiliki fakta, sumber, dan tautan untuk belajar tentang COVID-19, yang disusun oleh pustakawan #UMN di bidang ilmu kesehatan. Ingat: Anda dapat mencegah infeksi dengan mencuci tangan dan menghindari kontak dekat dengan orang yang sakit. #AMatterOfFacts @PublicHealthUMN https://t.co/5xvaqxLPGC",misinformation,en
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"COVID-19 is the new official name for the virus, guess it stands for ""China's Original Virus Internationally Distributed in 2019"" or something like that https://t.co/cW1EzpDu5S","COVID-19 adalah nama resmi baru untuk virus tersebut, tebak itu singkatan dari ""Virus Asli China yang Didistribusikan Secara Internasional pada 2019"" atau semacamnya https://t.co/cW1EzpDu5S",misinformation,en
"NO AR. Covid-19 não quer dizer ‘Certificado Internacional de Vacinação com Inteligência Artificial’. https://t.co/WoUB9QD789

#coronavirusfacts https://t.co/czyA9h00za","DI ATAS UDARA. Covid-19 tidak berarti 'Sertifikat Vaksinasi Internasional dengan Kecerdasan Buatan'. https://t.co/WoUB9QD789

#faktaviruscorona https://t.co/czyA9h00za",misinformation,pt
"#FALSO ❌ COVID-19 NO significa Certificado de Identificación de Vacunación con Inteligencia Artificial 🙄

Nuevo episodio de chequeos conspiranoides en @Colcheck para que usted #NoComaCuento🕵️‍♂️ 
https://t.co/zEXmgf0nLc","#SALAH COVID-19 BUKAN berarti Sertifikat Identifikasi Vaksinasi dengan Kecerdasan Buatan

Episode baru pemeriksaan konspirasi di @Colcheck untuk Anda #NoComaCuento🕵️‍♂️
https://t.co/zEXmgf0nLc",misinformation,es
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"#COVID-19 means Certificate Of Vaccination IDentity with 19, 1 = a and 9 = i for AI = Artificial Intelligence. it is not the name of the virus but that of the International Plan for the Control and Reduction of Populations, which has been developed for… https://t.co/AltnMquH2O","#COVID-19 berarti Sertifikat Identitas Vaksinasi dengan 19, 1 = a dan 9 = i untuk AI = Artificial Intelligence. itu bukan nama virusnya tetapi nama Rencana Internasional untuk Pengendalian dan Pengurangan Populasi, yang telah dikembangkan untuk… https://t.co/AltnMquH2O",misinformation,en
"We have facts, resources, and links for learning about COVID-19, compiled by #UMN librarians in the health sciences. Remember: You can prevent infection by handwashing and avoiding close contact with people who are sick. #AMatterOfFacts @PublicHealthUMN https://t.co/5xvaqxLPGC","Kami memiliki fakta, sumber, dan tautan untuk belajar tentang COVID-19, yang disusun oleh pustakawan #UMN di bidang ilmu kesehatan. Ingat: Anda dapat mencegah infeksi dengan mencuci tangan dan menghindari kontak dekat dengan orang yang sakit. #AMatterOfFacts @PublicHealthUMN https://t.co/5xvaqxLPGC",misinformation,en
"We have facts, resources, and links for learning about COVID-19, compiled by #UMN librarians in the health sciences. Remember: You can prevent infection by handwashing and avoiding close contact with people who are sick. #AMatterOfFacts @PublicHealthUMN https://t.co/5xvaqxLPGC","Kami memiliki fakta, sumber, dan tautan untuk belajar tentang COVID-19, yang disusun oleh pustakawan #UMN di bidang ilmu kesehatan. Ingat: Anda dapat mencegah infeksi dengan mencuci tangan dan menghindari kontak dekat dengan orang yang sakit. #AMatterOfFacts @PublicHealthUMN https://t.co/5xvaqxLPGC",misinformation,en
"Criticising the ""pseudoscience"" of ""let it rip merchants"" calling for herd immunity, @CMOIreland said many of the young people who would pick up #Covid19 in such a plan are essential health workers | https://t.co/a2PV4SZqL2 https://t.co/v3whYqSgGb","Mengkritik ""sains semu"" dari ""biarkan merobek pedagang"" yang menyerukan kekebalan kawanan, @CMOIreland mengatakan banyak anak muda yang akan mengambil #Covid19 dalam rencana semacam itu adalah petugas kesehatan yang penting | https://t.co/a2PV4SZqL2 https://t.co/v3whYqSgGb",misinformation,en
"At least 759 people under the age of 50, including some with no preexisting conditions, have reportedly died in the U.S. https://t.co/vFOhA8d22u","Setidaknya 759 orang di bawah usia 50 tahun, termasuk beberapa tanpa kondisi yang sudah ada sebelumnya, dilaporkan meninggal di AS https://t.co/vFOhA8d22u",misinformation,en
"#TrumpLiedPeopleDied At least 759 people under the age of 50, including some with no preexisting conditions, have reportedly died in the U.S. from the novel coronavirus. https://t.co/t40Yr4u6F4","#TrumpLiedPeopleDied Setidaknya 759 orang di bawah usia 50 tahun, termasuk beberapa tanpa kondisi yang sudah ada sebelumnya, dilaporkan meninggal di AS akibat virus corona baru. https://t.co/t40Yr4u6F4",misinformation,en
Excess Deaths From Pandemic Higher Than Official Numbers https://t.co/VUrqoRSmzO #covid19 #publichealth https://t.co/Q1KlMUCxTE,Kelebihan Kematian Akibat Pandemi Lebih Tinggi Dari Angka Resmi https://t.co/VUrqoRSmzO #covid19 #publichealth https://t.co/Q1KlMUCxTE,misinformation,en
"At least 759 people under the age of 50, including some with no preexisting conditions, have reportedly died in the U.S. from the novel coronavirus. https://t.co/qzeUFkmAf8","Setidaknya 759 orang di bawah usia 50 tahun, termasuk beberapa yang tidak memiliki kondisi yang sudah ada sebelumnya, dilaporkan meninggal di AS akibat virus corona baru. https://t.co/qzeUFkmAf8",misinformation,en
"Empty restaurants. Abandoned playgrounds. Schools shuttered for weeks.

If the United States experiences sustained spread of the coronavirus, the daily lives of Americans could look significantly different from today. https://t.co/e5oMhsQzqw","Restoran kosong. Taman bermain yang terbengkalai. Sekolah diliburkan selama berminggu-minggu.

Jika Amerika Serikat mengalami penyebaran virus corona yang berkelanjutan, kehidupan sehari-hari orang Amerika bisa terlihat sangat berbeda dari hari ini. https://t.co/e5oMhsQzqw",misinformation,en
"#Coronavirus : les Barcelonais appelés à « rester chez eux ». Deuxième ville espagnole, très prisée des touristes internationaux, Barcelone fait face depuis quelques jours à un bond des cas de Covid-19 https://t.co/X6dtRywX2L via @lemondefr","#Coronavirus: Penduduk Barcelona dihimbau untuk ""tinggal di rumah"". Kota kedua di Spanyol, sangat populer di kalangan turis internasional, Barcelona menghadapi lonjakan kasus Covid-19 selama beberapa hari terakhir https://t.co/X6dtRywX2L via @lemondefr",misinformation,fr
