cleaned_text_ib,label,lang
apakah vaksin mrna yang dikembangkan untuk melawan covid-19 menyebabkan kemandulan?grrr! ini palsu<links>,1,es
head of pfizer research: vaksin covid adalah sterilisasi wanita  berita kesehatan dan uang <links>,1,en
"saya biasanya tidak mengutip snopes, tetapi saya menemukan 'debunking' yang membatasi dan memohon pertanyaan pada kesempatan ini mengganggu apa yang tidak dibantah. kita perlu tahu lebih banyak.apakah 'kepala penelitian pfizer' mengatakan vaksin covid-19 'apakah sterilisasi wanita'? <links>",1,en
anda menerjemahkan karena saya mengantuk.selamat malam semuanyakepala riset pfizer: vaksin covid adalah sterilisasi wanita - berita kesehatan dan uang <links>,1,it
dokter cina mengungkap mengapa kulit afrika menolak coronavirus melalui <user> <links> saya tidak tahu jika ini benar tapi jika orang hitam mulai menghilangkan dengan tingkat cepat anda tahu apa yang terjadi.,1,en
apakah sup kelelawar penyebab penyebaran virus corona? ahli infeksi evaldo arajo menjelaskan asal mula infeksi virus di china dan menginformasikan langkah-langkah pencegahan. lihat kutipan ini dari #canallivre <links>,1,pt
kekhawatiran virus corona mungkin terkait dengan sup kelelawar yang terkontaminasi <links> via <user>,1,en
"wow, coronavirus dimulai dengan orang-orang yang memakan kelelawar . untung brasil tidak memilikinya!!!kue cina: <links>",1,pt
"#berita palsu jangan bagikan pesan inimenurut who, tidak ada bukti ilmiah bahwa ""sup kelelawar"" bertanggung jawab atas penyebaran #novocoronavirus di china. pelajari lebih lanjut <links> <links>",1,pt
"tahun lalu, pemeriksa fakta mengklaim ""tidak ada efek memakai masker sekali pakai atau pemakaian lama menyebabkan kanker paru-paru"". saat ini, para peneliti kanker, termasuk health can, mengatakan ada kekhawatiran. wahai para ahli teori konspirasi.<links>",1,en
"""..studi dalam jurnal cancer discovery menemukan bahwa menghirup mikroba berbahaya dapat berkontribusi pada kanker paru-paru stadium lanjut pada orang dewasa. penggunaan masker wajah dalam jangka panjang dapat membantu membiakkan patogen berbahaya ini.""<user>",1,en
"masker menumbuhkan mikroba yang menyusup ke saluran udara, menyebabkan reaksi peradangan dan memperburuk prognosis kanker paru-paru, jurnal ilmiah cancer discovery baru saja menerbitkan.<links>",1,es
"penggunaan masker jangka panjang dapat membantu kanker paru tahap lanjutan, temuan studipenggunaan masker jangka panjang dapat berkontribusi pada kanker paru-paru stadium lanjut, temuan studi  geopolitik <links>",1,fr
redbull positif dan covid19 <links>,1,en
bayi berusia dua tahun meninggal setelah menerima dosis kedua vaksin eksperimental pfizer <links>,1,pt
hasil studi stanford masker wajah tidak efisien untuk mencegah penularan covid-19 dan dapat menyebabkan kerusakan kesehatan dan kematian dini.<links>,1,pt
"sebuah artikel online dari the gateway pundit secara keliru mengklaim sebuah penelitian dari universitas stanford menemukan bahwa pemakaian masker, yang direkomendasikan untuk membantu memperlambat penyebaran covid-19, ""tidak efektif"" dan berbahaya. #fakenews #covid19 #coronavirus #stanforduniversity<links>",1,en
" #covid_19 mengenakan masker dapat membantu mencegah orang yang memakainya dari penyebaran virus dan menginfeksi orang lain, namun masker tidak melindungi diri dari covid-19 sendiri, tetapi harus dikombinasikan dengan langkah-langkah biosekuriti lainnya.#somosgobiernodepaz <links>",1,es
#masker tidak mencegah penularan #covid menurut studi #stanforduniversity <links>,1,en
temuan studi stanford: masker tidak efektif dalam memblokir penularan covid-19 dan sebenarnya dapat menyebabkan kesehatan yang lebih buruk dan kematian dini.<links> melalui <user>,1,fr
bagaimana dengan menteri marcelo quiroga? inilah studi ilmiah bahwa masker tidak menghindari penularan dan membunuh. bagaimana itu? apakah anda akan terus membunuh semua orang?<links>,1,pt
ini sudah terbukti bertahun-tahun yang lalu tetapi bagi yang tidak percaya.... hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
tertawa terbahak-bahak. <links>,1,und
hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>,1,en
"belajar gli ""studi"",coglioni della vita, barbari, inusitati, beceri cialtroni dellegemonia culturee.hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>",1,en
sebuah studi baru dari universitas stanford mengonfirmasinya: masker tidak efektif dalam memblokir penularan covid-19 dan benar-benar dapat menyebabkan penurunan kesehatan umum dan kematian premature.<links> melalui <user>,1,fr
mengapa ini tidak dibicarakan? ini cukup serius.<links>,1,en
hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>,1,en
hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>,1,en
hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
<links> tapi tapi #wearadamnmask.,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
data menunjukkan bahwa masker medis dan non-medis tidak efektif dalam memblokir penularan virus dan penyakit menular dari orang ke orang seperti sars-cov-2 dan covid-19.<links>,1,es
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
sebuah studi stanford baru-baru ini yang diterbitkan oleh ncbi (tergantung pada pemerintah as) menunjukkan bahwa masker sama sekali tidak berguna dalam mencegah penyebaran covid-19 dan penggunaannya bahkan berbahaya.<user> <user>,1,fr
"sebuah studi universitas stanford baru-baru ini yang diterbitkan oleh ncbi menunjukkan bahwa masker tidak melakukan apa pun untuk mencegah penyebaran covid-19 dan penggunaannya bahkan berbahaya. tidak ada dasar ilmiah untuk mendukung efektivitas masker, dan pemakaian jangka panjang memiliki efek fisiologis, psikologis, dan kesehatan yang merugikan. <links>",1,ja
sains! <user> <user> <user> tidak efektif dalam menghalangi penularan #covid19 dan bahkan dapat menyebabkan penurunan kesehatan dan kematian dini. (<user> stanford)<links> #covid19qc <links>,1,fr
hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links> via <user>,1,en
"mengapa mereka bersikeras kami membungkamstudi terbaru stanford yang dirilis oleh ncbi, yang berada di bawah nih, menunjukkan bahwa masker sama sekali tidak membantu mencegah penyebaran covid-19, bahkan berbahaya &amp; sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>",1,en
hasil studi stanford: masker tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini. <links>,1,en
hasil studi stanford: masker wajah tidak efektif memblokir penularan covid-19 dan sebenarnya dapat menyebabkan penurunan kesehatan dan kematian dini <links>,1,en
"semua bukti yang ada menunjukkan bahwa #covid19 tidak dimulai di wuhan, china tengah, tetapi mungkin masuk ke china melalui produk makanan beku impor dan kemasannya: pakar <links> <links>",1,en
sebuah perusahaan biotek mengatakan obat eksperimental remdesivir terbukti efektif melawan virus corona baru dalam sebuah penelitian besar pemerintah as.<links>,1,en
gilead sciences mengatakan obat eksperimental remdesivir telah terbukti efektif melawan virus corona baru dalam sebuah penelitian besar pemerintah as yang mengujinya secara ketat<links>,1,en
perusahaan biotek gilead sciences mengatakan obat eksperimentalnya #remdesivir telah terbukti efektif melawan #coronavirus dalam penelitian besar pemerintah as yang mengujinya secara ketat <links>,1,en
hari-hari ini ada peniruan profil di jejaring sosial untuk menyebarkan berita palsu tentang #coronavirus.ambil artikel #fakenews dari buku catatan #media terakhir dan verifikasi informasi yang anda terima.<links> <links>,1,ca
"surat dari f. scott fitzgerald saat dikarantina karena influenza, 1920, prancis selatan #socialdistancing <links>",1,en
"surat dari f. scott fitzgerald, dikartinasi pada tahun 1920 di perancis selatan selama mewabah influenza spanyol. <links>",1,en
surat oleh f. scott fitzgerald yang dikirim saat dia berada di karantina di selatan prancis pada tahun 1920 selama flu spanyol adalah suatu kegembiraan. pilihan persediaannya juga sangat mengagumkan <links>,1,en
"jika <user> mengklaim bahwa pertanyaan global yang meningkat tentang peran as dalam pandemi #covid19 hanyalah ""teori konspirasi buatan iran"", maka as harus menjawab beberapa pertanyaan yang diajukan oleh riset global ini.<links> <links>",1,en
"dengan logika yang aneh, penulis memberi tahu kita bahwa rusia menentang vaksinasi, yang sebenarnya merupakan keharusan di rusia. <links>",1,en
indonesia mengatakan vaksin #coronavirus perusahaan china sinovac menunjukkan kemanjuran hingga 97 persen dalam uji coba <links>,1,en
"secara resmi, #china melaporkan kasus pneumonia pertama di #wuhan city, ke <user> pada akhir desember tahun lalu. namun, para ilmuwan mengklaim bahwa #coronavirus baru muncul di sana jauh lebih awal. julia jaboska di <user>  <links> #democrace #v4 <links>",1,en
"""wabah pneumonia dengan etiologi yang tidak diketahui di kota wuhan awalnya dilaporkan ke who pada 31 desember 2019.""arsip han - 00426 jaringan peringatan kesehatan (han) <links>",1,en
"presiden rusia vladimir putin mengklaim negaranya telah mendaftarkan vaksin covid pertama di dunia, meski obat tersebut belum memasuki uji coba fase 3. <links> <links>",1,en
"terlepas dari skeptisisme ilmiah, rusia mendaftarkan vaksin covid-19 pertama di dunia <links>",1,en
"#rusia mendaftarkan #covid19 #vaksin pertama di dunia.ini didasarkan pada adenovirus &amp; mengandung partikel #coronavirus mati yang tidak dapat berkembang biak dan karenanya #aman. telah berhasil melewati semua tahapan uji klinis. siap atau tidak #covid19, ini dia vaksinnya! <links>",1,en
"#rusia mendaftarkan #vaksin #covid19 'pertama di dunia', sebelum menyelesaikan uji coba tahap 3. rencana produksi massal pada bulan september dan vaksinasi massal drive pada bulan oktober. <links> <links>",1,en
"dari pagi ini kami membawa obat khusus yang digunakan di china yang diklaim telah menghasilkan perbaikan pada pasien perawatan intensif, memangkas waktu perawatan mereka dari 11-12 hari menjadi empat hari <links>",1,en
carvativir disajikan oleh presiden maduro dan menetralkan virus corona 100%. <links>,1,es
carvativir disajikan oleh presiden maduro dan menetralkan virus corona 100%. <links>,1,es
pembuat carvativir menyatakan bahwa itu sepenuhnya efektif melawan virus corona - <links> <links>,1,es
"""jangan dekati mereka yang telah memiliki vaksin covid. mereka telah menjadi homoseksual."" #lgbtq <links>",1,en
rezim iran ayatollah abbas tabrizian menulis di telegram: jangan dekati mereka yang telah memiliki vaksin covid. mereka telah menjadi homoseksual. <links>,1,en
"ayatollah tabrizian, seorang ulama top rezim iran, menulis: ""jangan dekati mereka yang menerima vaksin covid. mereka telah menjadi homoseksual."" #homophobiacc: <user> <user> <user> <user>",1,de
"india telah memvaksinasi 16 crore orang hingga saat iniitu setengah dari amerika serikat.itu salah satu rusia.itu 2,5 kali inggris.itu 7 kali australia.itu 34 kali selandia baru.bagus sekali pemerintah india.#_#_ <links>",1,en
"india telah memvaksinasi 16 crore orang hingga saat iniitu setengah dari amerika serikat.itu salah satu rusia.itu 2,5 kali inggris.itu 7 kali australia.itu 34 kali selandia baru.pemerintah india yang baik &amp; tercinta #pm <user> ji#___ <links>",1,en
"india telah memvaksinasi 16 crore orang hingga saat iniitu setengah dari amerika serikat.itu salah satu rusia.itu 2,5 kali inggris.itu 7 kali australia.itu 34 kali selandia baru.bagus sekali pemerintah india.#_<user> <links>",1,en
"india telah memvaksinasi 16 crore orang hingga saat iniitu setengah dari amerika serikat.itu salah satu rusia.itu 2,5 kali inggris.itu 7 kali australia.itu 34 kali selandia baru.bagus sekali pemerintah india.#_ <links>",1,en
"india telah memvaksinasi 16 crore orang hingga saat iniitu setengah dari amerika serikat.itu salah satu rusia.itu 2,5 kali inggris.itu 7 kali australia.itu 34 kali selandia baru.bagus sekali pemerintah india. <user> <links>",1,en
"iran mengatakan as memblokir aksesnya ke sepuluh juta dosis vaksin virus corona. iran telah membeli vaksin dari india dan membayarnya, tetapi as mengintervensi dan mencegah pengiriman, menurut presiden iran.<links>",1,en
antrean panjang di tiongkok dari orang-orang yang membayar untuk menerima vaksin virus corona eksperimental #unamultitud #seconcentrenlasinmediaciones #deuncentrodesalud #zhejiang #luegodequeunestudiopreliminar #determinaraqueelinsumoproduceantibodies <links>,1,es
pekan lalu rusia yang mendaftarkan vaksin #coronavirus pertama di dunia. hari ini otoritas #china menyetujui paten pertama<links>,1,it
china mencatat vaksin kedua melawan corona setelah rusia<links> <links>,1,ar
coronavirus: vaksin as menunjukkan hasil yang menjanjikan pada monyet <links> <links>,1,fr
"apa yang dilakukan kediktatoran china adalah serangan terhadap kemanusiaan. mereka menyembunyikan informasi, menghancurkan sampel, menghentikan tes, menyangkal selama berminggu-minggu apa yang sudah mereka ketahui.<user>",1,es
ratu elizabeth ii dari inggris terinfeksi virus corona <links>,1,ar
ratu elizabeth ii dari inggris terinfeksi virus corona <links>,1,ar
berita terinfeksinya ratu elizabeth ii dari inggris dengan virus corona <links>,1,ar
laporan ahli virologi china sudah siap: virus corona adalah buatan manusia!<links> <links>,1,tr
ahli virologi china dijelaskan: apakah virus corona buatan manusia? - tamindir <links> melalui <user>,1,tr
"ahli virologi yang melarikan diri dari china ke as, dr. li-meng yan menyarankan bahwa virus corona adalah buatan manusia<links> <links>",1,tr
